PC1,PC2,PC3,PC4,confID,year,playoff,tmID
-3.677637906837347,0.18398617591741717,-1.0209516068238815,0.9069812761267926,0,2,1,CHA
1.4788772360461127,-1.0171280119107735,-0.6462818533030497,0.0342911327992509,0,2,1,CLE
-2.192696389526171,-0.8255958448632663,0.30281266223264114,-0.12337363917249511,0,2,0,DET
5.5015003382708585,-1.2166054585548838,0.8002988316775794,0.5568328394099205,1,2,1,HOU
-3.27434919176732,-0.13749380223966698,-0.2843050435367702,0.6424047795001021,0,2,0,IND
4.137398877946469,-0.1789931450058077,0.4845717750387588,-2.3267491608457735,1,2,1,LAS
-2.292843918043328,-0.42515335130066056,-0.48277750738590236,-0.1401913516574087,0,2,1,MIA
-2.2322326492244784,-1.9309245491709393,0.152952645253498,0.12333346329523917,1,2,0,MIN
3.3459192918322613,-1.7065980368542508,-0.402676659227261,0.5361715432969764,0,2,1,NYL
-0.19265940576849663,-1.5521815672821244,-0.36820242278938226,-0.5120350220607344,0,2,0,ORL
-0.7056816102129378,-1.3684528100269495,0.8490654475322748,-0.8173053250149838,1,2,0,PHO
-3.2653780722165715,-0.40276448104261175,-0.6742173465736845,0.5569851966532067,1,2,0,POR
1.2283349421255805,1.3548490708404959,1.3212759907210403,-1.9378183761327248,1,2,1,SAC
-4.430162952977367,0.03923074914106654,-1.412700425405643,1.4498985809070497,1,2,0,SEA
-1.3971832379902767,0.8269633053299446,3.9544549222859304,-0.6008162217515085,1,2,1,UTA
-1.192976629809604,-0.9919342140224999,0.4649851875355085,-0.4299411822418301,0,2,0,WAS
2.8218436031148704,-0.2844390135690877,-1.1697867176293293,0.24728268571360443,0,3,1,CHA
1.8682297173715694,-1.198107852898682,0.3426448831529045,-1.9448927499560387,0,3,0,CLE
-3.7731070520145136,-0.4637460350809907,3.3357091709999356,0.9686079078257698,0,3,0,DET
0.8935506257925412,0.952233352597291,-0.5138987703718668,-1.3036403881563752,1,3,1,HOU
-2.944471590806427,-0.10571319209026721,-0.649097302718828,0.3804405933223726,0,3,1,IND
7.139673495997159,1.5779605563141557,0.7984211538291411,2.197098161477487,1,3,1,LAS
1.4622331314314998,-0.7709676547785002,0.05204225825817793,-1.1609489557279742,0,3,0,MIA
-2.3822744879154025,0.022261780689155505,1.5296686671855515,0.07952274716971736,1,3,0,MIN
2.661416246319768,0.1985921912752059,-0.8454424086367291,-0.6496910299761907,0,3,1,NYL
-2.4200673372458636,0.8098808214802529,-0.2906120596125292,0.13100525207686745,0,3,0,ORL
-2.439846818627802,0.43546778695479094,1.1453022456503492,0.06362895009254385,1,3,0,PHO
-2.800038531528696,0.4801362851528077,-0.6632886721645879,0.7760194553355707,1,3,0,POR
2.6791827916624484,1.6387453853819607,-0.8500930092118256,-0.601969610488759,1,3,0,SAC
-3.2712280295168603,0.012164028779168603,-0.6433371508520841,0.6763756770074367,1,3,1,SEA
0.4805249078642478,-0.8065934086571678,0.004935822571458369,-1.5000985016610346,1,3,1,UTA
-3.937114752690146,-0.05957598245976659,-0.6619693494749876,1.0304517935232016,0,3,1,WAS
-0.16985980190089733,0.9988032920247035,0.32251931285150176,-0.9560810019756427,0,4,1,CHA
-2.4422721406896915,0.8372506866984181,-0.5215137352395288,0.16836094282498326,0,4,1,CLE
-3.488314192028375,-0.0731545259354726,-0.5735040614407578,0.7108415944134636,0,4,1,DET
2.893475372691956,1.3966865371775898,-0.17335988093864108,-1.5959801441881984,1,4,1,HOU
0.22722448085230765,0.3327033502722987,-0.7486290174787913,-0.2395010482592637,0,4,0,IND
6.09425899044488,1.1747352574616385,0.6093285164518144,1.6767209426020153,1,4,1,LAS
-3.3977697716627793,0.41290784254526863,-0.5048844128195723,0.707947501191248,1,4,1,MIN
2.9028934859064544,-1.1121484413065106,-1.1297908862462254,0.16448442583474387,0,4,0,NYL
-3.9623030974142814,-1.069688083115694,-0.2275328284886846,1.0135064809624523,1,4,0,PHO
-2.068090703030402,1.9818165492956286,0.6261443499642488,-0.0757450140941462,1,4,1,SAC
0.17918319555807355,0.7717588038431856,-0.7522966612106039,-1.2403754437812267,1,4,0,SEA
1.2874281041537883,-1.1138204388233544,-0.24259898360168408,0.176432809157083,0,4,0,WAS
0.09734718503355877,-0.6897140443712145,-0.45493332533169917,-1.311639717797457,0,5,0,CHA
0.8298678528448716,-1.6367060957967623,-0.42758317475228486,-0.16501289273040096,0,5,1,CON
5.598146757445738,-1.897128580318629,0.9363351428168423,1.8788550815560168,0,5,1,DET
1.6031887687138755,1.1221497150706783,-0.4747266016202354,-0.7465628939724535,1,5,0,HOU
-1.5015012206556055,1.3000400731042527,0.15717549422696944,-0.4224298284922724,0,5,0,IND
5.531051747947475,-0.7671743065486488,1.7440771260185375,1.5095109203701267,1,5,1,LAS
0.41482577546525606,-1.8208037562109687,-0.00676276693425109,-1.0066791685616996,1,5,1,MIN
-1.5682301339634892,0.8092942284529376,1.3497895233666963,-0.5289446383516839,0,5,1,NYL
-4.12639809269908,-0.825545651728916,-0.4208028321466265,1.1719408017021888,1,5,0,PHO
2.0090771414985165,0.40556615066100943,-0.8821274051850513,-0.18264443281702053,1,5,1,SAC
-2.686100076428266,0.7651528949728965,2.741365694366006,0.2828644664972948,1,5,0,SAS
-0.4252323636632856,1.643571866619442,-0.21161041642928854,-0.8906629700447145,1,5,1,SEA
-3.1371351433133583,0.05869813380488334,-0.19320808619441215,0.6559624931771973,0,5,1,WAS
-2.3616732863817753,1.3426340807908235,3.194194988597666,0.20045966690355788,0,6,0,CHA
2.945623818281883,-1.8883096269875106,-0.43603747928141307,0.7382498742314488,0,6,1,CON
0.853447579367946,0.5896919998245364,-0.5117196766180695,-0.990232341779371,0,6,1,DET
-1.8940174226838746,1.918665988007496,-1.177327875190455,-0.23980969957005377,1,6,1,HOU
-1.4953576359169505,0.6396611071567626,-0.35333727121803715,-0.22665166128978953,0,6,1,IND
1.857219787061127,1.5901328688996628,3.12134589257653,-0.3356140519377597,1,6,1,LAS
-0.08767970657414094,-1.4110905971048509,-0.04244524753721249,-1.1707175332366648,1,6,0,MIN
0.7178429245666403,-1.6383473385229048,-0.5769448801388045,-0.015603984211857134,0,6,1,NYL
