PC1,PC2,PC3,PC4,confID,year,playoff,tmID
-4.576993907638249,-1.2010335298946593,-1.5236055985058923,-1.0019282708146307,0,2,1,CHA
0.7689892086632174,-3.663252053503227,-0.9614960098971311,0.744727236902539,0,2,1,CLE
-2.812238364493152,-1.3066427405892185,1.5189057756247557,0.12695984428518473,0,2,0,DET
5.0512531402705605,-3.925258521821175,1.003280966266688,0.5839026135899774,1,2,1,HOU
-3.9403419946256917,-2.3353705251095938,1.6005563695275125,0.20648066397716064,0,2,0,IND
4.217351611530305,-2.476124480694599,1.4781782250225446,-0.4294707984346903,1,2,1,LAS
-3.307788860633983,-3.1233146141636112,-0.8534121814153156,-0.3231633293568642,0,2,1,MIA
-3.1413428519696134,-2.224726955358696,-0.6624863484540771,0.8445333847302523,1,2,0,MIN
2.520912542555324,-4.144748624906819,-0.6456071810437685,0.9963201957383809,0,2,1,NYL
-0.5699380484659076,-2.2764341705477262,-0.47027054951459674,0.769763176977275,0,2,0,ORL
-1.0851540859053368,-3.013420699079224,2.3209674694474063,1.1695817194125468,1,2,0,PHO
-4.043392601447671,-1.1708961080613125,-1.168051966523826,-0.6399175784559481,1,2,0,POR
1.131643411440709,-2.0679344873742767,1.3068597204206227,-1.8252225948893597,1,2,1,SAC
-5.8449104935835585,-2.5313874175235545,-2.162915847975013,-0.9362181852629762,1,2,0,SEA
-0.9725392896057801,-0.9010842092837104,4.618173959158095,-1.2648470255972062,1,2,1,UTA
-1.9677182538316724,-2.979574373311335,1.9230934983423515,0.6281803392653309,0,2,0,WAS
1.7994304648328945,-3.6211005751559906,-1.4113740299849014,-0.45670561263745263,0,3,1,CHA
1.0195760211073002,-4.03389569440762,-0.05953053467090459,0.6713829068045356,0,3,0,CLE
-4.598320679148021,-1.9355289435574479,2.587554583762525,0.8409123390319707,0,3,0,DET
0.2454806106135631,-2.5478750834646346,-0.4320167648597274,-1.363187178171586,1,3,1,HOU
-3.7309912536157745,-1.388396144091942,-0.9737552363069062,-1.0669210972466372,0,3,1,IND
7.165191265535263,-2.1840437025594674,1.307410448041396,-2.299071701080353,1,3,1,LAS
0.7593875772374331,-3.631603754805954,0.15228495268425454,0.4021330269971942,0,3,0,MIA
-2.8091293900886036,-0.6128967367276422,0.5548251490907985,-1.1265023530713913,1,3,0,MIN
1.7438994646615762,-4.739097842601287,-0.8334172586078129,0.00858985472173903,0,3,1,NYL
-2.6815911254391045,-1.7156934191767483,1.702241175622004,-0.9909185330077165,0,3,0,ORL
-2.825095854098356,-1.5084048031273773,0.38794658459377623,-1.2219201886094768,1,3,0,PHO
-3.616236240554888,-0.7937001508027739,-1.119670239648029,-1.4486765195865505,1,3,0,POR
2.314944297803128,-1.9225196416358916,0.38582998858983986,-2.349733611313653,1,3,0,SAC
-4.340640589494949,-1.824004307720337,-1.1291533145689825,-0.8827844920897505,1,3,1,SEA
0.05260301050678788,-1.5460986418055167,0.9785902992894016,-0.4169409458647942,1,3,1,UTA
-4.370032252307856,-1.7194058882685197,1.1741239229444818,0.04513816616438298,0,3,1,WAS
-0.6534199603068014,-2.851853972717731,2.1051151656079603,-0.8750392694061017,0,4,1,CHA
-3.512191302610046,-1.6333913130571291,-1.184405122135346,-1.2013601155646991,0,4,1,CLE
-3.8689454730030115,-0.3969812786179009,0.04354616880807368,-1.020731515652489,0,4,1,DET
2.746055875462839,-3.417090231725115,0.8246153929053419,-1.4311078728233269,1,4,1,HOU
-0.5664928697343358,-2.282847315147507,-0.9242945690916646,-1.4219023636246968,0,4,0,IND
5.862417599787789,-2.1200190928726577,1.1249670026224285,-2.0962213547378328,1,4,1,LAS
-4.2323095917171365,-2.312871247921013,1.0648828884260135,-0.5381453019733301,1,4,1,MIN
1.830662095570878,-4.375624555662387,-1.394036883214963,0.6286010636315051,0,4,0,NYL
-4.457345785400555,-1.890066096131257,1.2071133569519457,0.653588709464285,1,4,0,PHO
-2.2985893732825597,-0.7478185026334189,0.07923570939555213,-2.4427282479389714,1,4,1,SAC
-0.4594463039038039,-2.413082586768492,-0.32073065660632394,-1.4818226094717062,1,4,0,SEA
0.3492651927544383,-3.1776812820128684,-0.8381687903933676,0.613797067143004,0,4,0,WAS
0.09420261571899435,-1.0626777481252503,-0.84885087076656,1.1555458004081238,0,5,0,CHA
1.037796440870053,0.2214685087286304,-1.0345025298161006,2.0239116329643276,0,5,1,CON
6.137680314170562,0.9194572925468913,0.48814099617953854,1.2540089507490397,0,5,1,DET
1.8799944004387954,-0.09655266846743801,-0.49787927625480105,-0.8066997240670926,1,5,0,HOU
-1.5324618068312996,0.7721955522014293,1.2231451848150376,-0.8249575916372878,0,5,0,IND
5.7613693134950275,0.5626198600466512,0.36989035476199533,0.5315664163515968,1,5,1,LAS
0.25267582392736576,-0.4067952501416837,-1.0020639390682478,1.8917621910444018,1,5,1,MIN
-1.4099793908512994,-0.16092060278799833,0.21272337581875866,-0.0969375726126804,0,5,1,NYL
-4.558855143061894,0.6887796465836196,0.26552056028131893,1.413393071219822,1,5,0,PHO
